,loan_id,published_date,current_balance,original_balance,property_state,orig_int_rate,orig_dscr,orig_ltv,special_servicer,freddie_held,principal_paydown,label,orig_occ_rate,most_rct_occ_rate,occ_rate_delta,orig_noi,most_rct_noi,noi_delta,most_rct_value,orig_value,value_delta,most_rct_ltv,ltv_delta,most_rct_debt_serv,orig_debt_serv,debt_serv_delta,most_rct_dscr,dscr_delta
4425,300701070,2017-01-25,8658037,8775000,PA,0.037,1.46,0.75,keybank,0.0,116963,0.0,0.947,0.94,-0.007,1055477.76,631901,-423576.76,11700000,11700000.0,0.0,0.740003162393,-0.00999683760684,311977.0,722929.972603,-410952.972603,1.938,0.478
4426,10087024,2017-01-25,8657655,9065000,NJ,0.0456,1.25,0.717,wells_fargo_bank,0.0,407345,0.0,0.948,1.0,0.052,736264.0,562574,-173690.0,12600000,12642956.7643,-42956.7642957,0.68711547619,-0.0298845238095,416292.84,589011.2,-172718.36,1.31,0.06
4427,10073937,2017-01-25,8655297,9170000,TX,0.0402,1.32,0.605,wells_fargo_bank,0.0,514703,0.0,0.968,0.96,-0.008,829665.0,572266,-257399.0,13100000,15157024.7934,-2057024.79339,0.660709694656,0.0557096946565,263308.68,628534.090909,-365225.410909,2.11,0.79
4428,889100053,2017-01-25,8649383,9150000,MD,0.0431,1.356,0.688,midland_loan_services,0.0,500617,0.0,0.925,0.96,0.035,801391.0,771625,-29766.0,13300000,13299418.6047,581.395348836,0.650329548872,-0.0376704511278,408010.0,590996.312684,-182986.312684,1.774,0.418
4429,300501057,2017-01-25,8648890,9400000,CA,0.0355,1.45,0.646,midland_loan_services,0.0,751110,0.0,0.947,1.0,0.053,790071.0,751344,-38727.0,14420000,14551083.5913,-131083.591331,0.599784327323,-0.0462156726768,382257.0,544876.551724,-162619.551724,1.866,0.416
4430,303681059,2017-01-25,8641607,8970000,MI,0.0393,2.06,0.597,wells_fargo_bank,0.0,328393,0.0,0.963,0.99,0.027,1184756.77,1704697,519940.23,14950000,15025125.6281,-75125.6281407,0.578033913043,-0.0189660869565,509555.0,575124.645631,-65569.6456311,3.08,1.02
4431,501164289,2017-01-25,8641597,8960000,MD,0.0387,1.397,0.671,berkadia,0.0,318403,0.0,1.0,1.0,0.0,741720.0,619718,-122002.0,13350000,13353204.1729,-3204.17287631,0.647310636704,-0.0236893632959,378968.58,530937.723694,-151969.143694,1.565,0.168
4432,820100367,2017-01-25,8640243,9500000,TX,0.0532,1.28,0.495,cwcapital,0.0,859757,0.0,0.938,0.95,0.012,865281.0,1599689,734408.0,19100000,19191919.1919,-91919.1919192,0.452368743455,-0.0426312565445,475847.25,676000.78125,-200153.53125,3.276,1.996
4433,304611064,2017-01-25,8639000,8639000,WA,0.04,1.25,0.797,wells_fargo_bank,0.0,0,0.0,0.951,0.99,0.039,653207.45,625479,-27728.45,10840000,10839397.7415,602.258469259,0.796955719557,-4.42804428045e-05,263969.0,522565.96,-258596.96,2.271,1.021
4434,10081442,2017-01-25,8637355,9289000,NY,0.0377,1.84,0.576,midland_loan_services,0.0,651645,0.0,0.989,0.98,-0.009,1130225.0,1026701,-103524.0,16000000,16126736.1111,-126736.111111,0.5398346875,-0.0361653125,388118.61,614252.717391,-226134.107391,2.53,0.69
4435,16000049,2017-01-25,8633669,9509000,FL,0.0625,1.3,0.717,cwcapital,0.0,875331,0.0,0.918,0.97,0.052,1006997.0,1208963,201966.0,13200000,13262203.6262,-62203.6262204,0.654065833333,-0.0629341666667,526936.0,774613.076923,-247677.076923,2.161,0.861
4436,10080264,2017-01-25,8630990,9030000,MI,0.0531,1.5,0.642,cwcapital,0.0,399010,0.0,0.9565,0.97,0.0135,1026658.0,934144,-92514.0,14000000,14065420.5607,-65420.5607477,0.616499285714,-0.0255007142857,451800.9,684438.666667,-232637.766667,1.99,0.49
4437,10073673,2017-01-25,8626396,9435000,ND,0.0444,1.678,0.656,wells_fargo_bank,0.0,808604,0.0,1.0,0.98,-0.02,1000816.0,869924,-130892.0,14250000,14382621.9512,-132621.95122,0.605361122807,-0.050638877193,427229.82,596433.849821,-169204.029821,1.96,0.282
4438,10061515,2017-01-25,8621266,9100000,TX,0.0468,1.324,0.728,wells_fargo_bank,0.0,478734,0.0,0.902,0.96,0.058,877591.0,1032025,154434.0,12500000,12500000.0,0.0,0.68970128,-0.03829872,423780.39,662833.081571,-239052.691571,2.29,0.966
4439,300060034,2017-01-25,8611797,9000000,NV,0.0388,1.378,0.75,keybank,0.0,388203,0.0,0.967,0.95,-0.017,761071.0,1244661,483590.0,12000000,12000000.0,0.0,0.71764975,-0.03235025,508165.0,552301.161103,-44136.161103,2.32,0.942
4440,860100044,2017-01-25,8593071,9400000,TX,0.0503,1.33,0.761,wells_fargo_bank,0.0,806929,0.0,0.935,0.94,0.005,897200.0,888865,-8335.0,12300000,12352168.1997,-52168.1997372,0.698623658537,-0.0623763414634,455704.0,674586.466165,-218882.466165,1.803,0.473
4441,487794257,2017-01-25,8591661,9700000,FL,0.0599,1.55,0.635,freddie_mac,0.0,1108339,0.0,0.839,0.9,0.061,1350268.47,1194415,-155853.47,14030000,15275590.5512,-1245590.55118,0.612377833215,-0.0226221667855,696163.0,871140.948387,-174977.948387,1.66,0.11
4442,16000050,2017-01-25,8583393,9470000,NC,0.0597,1.44,0.721,cwcapital,0.0,886607,0.0,0.914,0.97,0.056,1005334.0,854620,-150714.0,13100000,13134535.3675,-34535.3675451,0.655220839695,-0.0657791603053,509353.2,698148.611111,-188795.411111,1.519,0.079
4443,10054694,2017-01-25,8582912,9590000,NV,0.0568,1.373,0.696,wells_fargo_bank,0.0,1007088,0.0,0.8524,0.92,0.0676,1140460.0,1000466,-139994.0,13700000,13778735.6322,-78735.6321839,0.626489927007,-0.0695100729927,499850.28,830633.648944,-330783.368944,1.91,0.537
4444,2779927,2017-01-25,8579205,11280000,PA,0.0582,1.33,0.633,freddie_mac,0.0,2700795,0.0,1.0,0.99,-0.01,1417499.59,1231425,-186074.59,14200000,17819905.2133,-3619905.21327,0.604169366197,-0.0288306338028,596965.32,1065789.16541,-468823.845414,1.96,0.63
4445,10102945,2017-01-25,8576000,8576000,AZ,0.0434,1.25,0.8,midland_loan_services,0.0,0,0.0,0.959,0.98,0.021,0.0,539519,539519.0,10720000,10720000.0,0.0,0.8,0.0,378400.08,0.0,378400.08,1.22,-0.03
4446,301151056,2017-01-25,8572475,8774000,FL,0.0455,1.25,0.731,wells_fargo_bank,0.0,201525,0.0,0.986,0.99,0.004,708612.0,825418,116806.0,12000000,12002735.9781,-2735.97811218,0.714372916667,-0.0166270833333,402458.0,566889.6,-164431.6,1.981,0.731
4447,708575501,2017-01-25,8572362,4300000,CA,0.0323,1.2,0.798,"arbor_commercial_mortgage,_llc",0.0,-4272362,0.0,0.925,0.93,0.005,278710.76,0,-278710.76,5390000,5388471.17794,1528.82205514,1.59041966605,0.792419666048,0.0,232258.966667,-232258.966667,0.0,-1.2
4448,504150138,2017-01-25,8565212,9550000,LA,0.0631,1.35,0.547,freddie_mac,0.0,984788,0.0,0.955,0.98,0.025,1252759.69,958088,-294671.69,16045000,17458866.5448,-1413866.54479,0.533824368962,-0.0131756310377,532567.53,927970.140741,-395402.610741,1.73,0.38
4449,301451056,2017-01-25,8564567,9224000,MO,0.0366,1.3,0.711,cwcapital,0.0,659433,0.0,0.966,0.97,0.004,0.0,864044,864044.0,12800000,12973277.0745,-173277.074543,0.669106796875,-0.041893203125,506977.0,0.0,506977.0,1.645,0.345
4450,300911060,2017-01-25,8563545,9150000,OR,0.0386,1.33,0.747,keybank,0.0,586455,0.0,0.972,0.97,-0.002,727130.47,915198,188067.53,12200000,12248995.9839,-48995.9839357,0.701929918033,-0.0450700819672,386534.0,546714.639098,-160180.639098,2.292,0.962
4451,689100055,2017-01-25,8563531,9387000,NY,0.0541,1.3,0.742,cwcapital,0.0,823469,0.0,0.968,1.0,0.032,851730.0,875283,23553.0,12600000,12650943.3962,-50943.3962264,0.67964531746,-0.0623546825397,474925.0,655176.923077,-180251.923077,1.798,0.498
4452,300651055,2017-01-25,8560382,9192000,NC,0.0418,1.29,0.793,cwcapital,0.0,631618,0.0,0.982,0.92,-0.062,764980.0,663913,-101067.0,11500000,11591424.9685,-91424.9684741,0.744381043478,-0.0486189565217,403589.0,593007.751938,-189418.751938,1.515,0.225
4453,10096516,2017-01-25,8550746,8850000,WA,0.0414,1.35,0.748,wells_fargo_bank,0.0,299254,0.0,0.9465,0.89,-0.0565,964396.0,728685,-235711.0,11800000,11831550.8021,-31550.802139,0.724639491525,-0.0233605084746,386717.94,714367.407407,-327649.467407,1.78,0.43
4454,10098048,2017-01-25,8550000,8550000,AZ,0.0415,1.28,0.705,wells_fargo_bank,0.0,0,0.0,0.958,0.98,0.022,686953.0,546131,-140822.0,12130000,12127659.5745,2340.42553191,0.704863973619,-0.000136026380874,270062.62,536682.03125,-266619.41125,1.84,0.56
4455,301561052,2017-01-25,8543541,9000000,OK,0.0501,1.45,0.65,keybank,0.0,456459,0.0,0.96,0.91,-0.05,925850.58,813081,-112769.58,13750000,13846153.8462,-96153.8461538,0.621348436364,-0.0286515636364,435321.0,638517.641379,-203196.641379,1.72,0.27
4456,433000048,2017-01-25,8536411,9450000,TX,0.0572,1.3,0.746,cwcapital,0.0,913589,0.0,1.0,0.86,-0.14,877874.0,745109,-132765.0,12600000,12667560.3217,-67560.3217158,0.677492936508,-0.0685070634921,494709.0,675287.692308,-180578.692308,1.478,0.178
4457,862100058,2017-01-25,8520670,8999000,MA,0.0476,1.25,0.72,wells_fargo_bank,0.0,478330,0.0,1.0,0.0,-1.0,735025.0,0,-735025.0,0,12498611.1111,-12498611.1111,inf,inf,0.0,588020.0,-588020.0,0.0,-1.25
4458,501164328,2017-01-25,8516216,8830000,MD,0.0387,1.406,0.552,berkadia,0.0,313784,0.0,1.0,1.0,0.0,762081.0,751587,-10494.0,16000000,15996376.8116,3623.1884058,0.5322635,-0.0197365,373470.12,542020.625889,-168550.505889,1.888,0.482
4459,303841072,2017-01-25,8515000,8515000,CA,0.0365,1.46,0.65,midland_loan_services,0.0,0,0.0,0.979,0.97,-0.009,727819.93,563983,-163836.93,13100000,13100000.0,0.0,0.65,0.0,237415.0,498506.80137,-261091.80137,2.236,0.776
4460,862100055,2017-01-25,8513980,9375000,VA,0.0475,1.33,0.729,wells_fargo_bank,0.0,861020,0.0,0.94,0.94,0.0,809734.0,672100,-137634.0,12780000,12860082.3045,-80082.3045267,0.666195618153,-0.0628043818466,440140.0,608822.556391,-168682.556391,1.475,0.145
4461,10098724,2017-01-25,8513056,8787000,CA,0.0405,1.31,0.695,wells_fargo_bank,0.0,273944,0.0,1.0,1.0,0.0,787923.0,566793,-221130.0,12600000,12643165.4676,-43165.4676259,0.675639365079,-0.0193606349206,379837.53,601467.938931,-221630.408931,1.45,0.14
4462,10093701,2017-01-25,8501946,8560000,MO,0.041,1.55,0.799,wells_fargo_bank,0.0,58054,0.0,0.955,0.94,-0.015,929380.0,609591,-319789.0,10720000,10713391.7397,6608.26032541,0.793091977612,-0.00590802238806,279234.94,599600.0,-320365.06,1.97,0.42
4463,304741050,2017-01-25,8500913,8859500,WA,0.0477,1.96,0.624,keybank,0.0,358587,0.0,0.962,0.98,0.018,1275393.3,1421412,146018.7,13630000,14197916.6667,-567916.666667,0.623691342627,-0.000308657373441,555867.0,650710.867347,-94843.8673469,2.531,0.571
4464,300701072,2017-01-25,8500000,8500000,MN,0.035,2.82,0.582,keybank,0.0,0,0.0,1.0,0.99,-0.01,669662.57,955378,285715.43,14600000,14604810.9966,-4810.99656357,0.582191780822,0.000191780821918,226224.0,237468.996454,-11244.9964539,4.012,1.192
4465,30304058,2017-01-25,8498075,8880000,OR,0.037,1.42,0.75,midland_loan_services,0.0,381925,0.0,1.0,1.0,0.0,0.0,1179160,1179160.0,11840000,11840000.0,0.0,0.717742820946,-0.0322571790541,490477.56,0.0,490477.56,2.32,0.9
4466,10102205,2017-01-25,8496236,8775000,VA,0.0395,1.4,0.706,cwcapital,0.0,278764,0.0,1.0,1.0,0.0,0.0,600636,600636.0,12300000,12429178.4703,-129178.470255,0.690750894309,-0.0152491056911,374765.76,0.0,374765.76,1.54,0.14
4467,690100056,2017-01-25,8486547,8861000,OR,0.0524,1.25,0.692,cwcapital,0.0,374453,0.0,0.968,0.0,-0.968,767442.0,0,-767442.0,0,12804913.2948,-12804913.2948,inf,inf,0.0,613953.6,-613953.6,0.0,-1.25
4468,10102946,2017-01-25,8482000,8482000,NC,0.0441,1.3,0.731,midland_loan_services,0.0,0,0.0,0.954,0.95,-0.004,0.0,432232,432232.0,11600000,11603283.1737,-3283.17373461,0.731206896552,0.000206896551724,254567.25,0.0,254567.25,1.58,0.28
4469,304611063,2017-01-25,8480791,8750000,CA,0.0359,2.44,0.39,wells_fargo_bank,0.0,269209,0.0,0.986,0.98,-0.006,1206018.63,1097688,-108330.63,22300000,22435897.4359,-135897.435897,0.380304529148,-0.00969547085202,357591.0,494269.930328,-136678.930328,2.977,0.537
4470,302521067,2017-01-25,8477492,8612000,IN,0.0442,1.76,0.643,wells_fargo_bank,0.0,134508,0.0,0.921,0.88,-0.041,1025120.62,570830,-454290.62,13400000,13393468.1182,6531.88180404,0.632648656716,-0.0103513432836,248915.0,582454.897727,-333539.897727,2.069,0.309
4471,708237126,2017-01-25,8475794,4340000,CA,0.0345,1.2,0.692,"arbor_commercial_mortgage,_llc",0.0,-4135794,0.0,1.0,1.0,0.0,288266.69,0,-288266.69,6250000,6271676.30058,-21676.300578,1.35612704,0.66412704,0.0,240222.241667,-240222.241667,0.0,-1.2
4472,301901059,2017-01-25,8471162,9000000,PA,0.0376,1.43,0.633,wells_fargo_bank,0.0,528838,0.0,0.948,0.97,0.022,760866.44,761139,272.56,14100000,14218009.4787,-118009.478673,0.600791631206,-0.0322083687943,375583.0,532074.433566,-156491.433566,1.939,0.509
4473,10073045,2017-01-25,8467121,9300000,CA,0.0337,1.37,0.69,cwcapital,0.0,832879,0.0,0.953,0.95,-0.003,711063.0,1245578,534515.0,13320000,13478260.8696,-158260.869565,0.635669744745,-0.0543302552553,369802.89,519024.087591,-149221.197591,3.29,1.92
4474,10091383,2017-01-25,8464989,8475000,TX,0.0454,1.3,0.724,"berkeley_point_capital,_llc",0.0,10011,0.0,0.978,0.96,-0.018,824855.0,558874,-265981.0,11700000,11705801.105,-5801.10497237,0.723503333333,-0.000496666666667,194519.78,634503.846154,-439984.066154,2.69,1.39
4475,10062317,2017-01-25,8459968,8740000,MD,0.0464,1.321,0.795,wells_fargo_bank,0.0,280032,0.0,0.9583,0.99,0.0317,867075.0,789926,-77149.0,11000000,10993710.6918,6289.3081761,0.769088,-0.025912,540171.48,656377.744133,-116206.264133,1.38,0.059
4476,10073715,2017-01-25,8451757,9250000,WI,0.044,1.363,0.705,wells_fargo_bank,0.0,798243,0.0,0.9297,0.97,0.0403,797405.0,807608,10203.0,13000000,13120567.3759,-120567.375887,0.650135153846,-0.0548648461538,416883.42,585036.683786,-168153.263786,1.87,0.507
4477,708249116,2017-01-25,8450000,4225000,CA,0.0349,1.39,0.65,"arbor_commercial_mortgage,_llc",0.0,-4225000,0.0,0.967,0.98,0.013,331871.42,0,-331871.42,6500000,6500000.0,0.0,1.3,0.65,0.0,238756.417266,-238756.417266,0.0,-1.39
4478,30310060,2017-01-25,8450000,8450000,AZ,0.029837,1.6,0.748,cwcapital,0.0,0,0.0,0.978,0.0,-0.978,0.0,0,0.0,11300000,11296791.4439,3208.55614973,0.747787610619,-0.000212389380531,0.0,0.0,0.0,0.0,-1.6
4479,300651056,2017-01-25,8447034,9100000,SC,0.0393,1.46,0.644,cwcapital,0.0,652966,0.0,0.9444,0.96,0.0156,802878.0,756537,-46341.0,14000000,14130434.7826,-130434.782609,0.603359571429,-0.0406404285714,387705.0,549916.438356,-162211.438356,1.856,0.396
4480,303841071,2017-01-25,8442450,8750000,NC,0.0393,1.38,0.69,midland_loan_services,0.0,307550,0.0,0.981,0.99,0.009,716912.56,636467,-80445.56,12600000,12681159.4203,-81159.4202899,0.670035714286,-0.0199642857143,372794.0,519501.855072,-146707.855072,1.642,0.262
4481,862100056,2017-01-25,8434508,9225000,NE,0.0504,1.27,0.747,wells_fargo_bank,0.0,790492,0.0,0.951,0.98,0.029,796258.0,680099,-116159.0,12300000,12349397.5904,-49397.5903614,0.685732357724,-0.0612676422764,447728.0,626974.80315,-179246.80315,1.459,0.189
4482,670100054,2017-01-25,8429538,8941000,GA,0.0531,1.3,0.699,wells_fargo_bank,0.0,511462,0.0,0.92,0.85,-0.07,864148.0,457095,-407053.0,12800000,12791130.186,8869.81402003,0.65855765625,-0.04044234375,596464.0,664729.230769,-68265.2307692,0.618,-0.682
4483,301451057,2017-01-25,8428615,8940000,AZ,0.0436,1.46,0.68,cwcapital,0.0,511385,0.0,0.94,0.92,-0.02,0.0,718018,718018.0,13065000,13147058.8235,-82058.8235294,0.645129353234,-0.0348706467662,267342.0,0.0,267342.0,2.545,1.085
4484,10073972,2017-01-25,8428565,8765000,TX,0.0367,1.4,0.693,wells_fargo_bank,0.0,336435,0.0,0.903,0.93,0.027,905011.0,686031,-218980.0,15680000,12647907.6479,3032092.35209,0.537536033163,-0.155463966837,361756.98,646436.428571,-284679.448571,1.74,0.34
4485,670100051,2017-01-25,8426971,9395000,NY,0.0466,1.42,0.724,wells_fargo_bank,0.0,968029,0.0,0.978,0.99,0.012,882117.0,950783,68666.0,12900000,12976519.337,-76519.3370166,0.653253565891,-0.0707464341085,436504.0,621209.15493,-184705.15493,2.081,0.661
4486,30310100,2017-01-25,8415000,8415000,MI,0.029637,1.56,0.786,cwcapital,0.0,0,0.0,0.974,0.0,-0.974,0.0,0,0.0,10700000,10706106.8702,-6106.87022901,0.786448598131,0.000448598130841,0.0,0.0,0.0,0.0,-1.56
4487,10059131,2017-01-25,8413324,9150000,PA,0.0567,1.39,0.747,wells_fargo_bank,0.0,736676,0.0,0.995,0.98,-0.015,1037643.0,685255,-352388.0,12200000,12248995.9839,-48995.9839357,0.689616721311,-0.0573832786885,476395.0,746505.755396,-270110.755396,1.34,-0.05
4488,300340059,2017-01-25,8412752,8775000,SC,0.0371,1.71,0.627,keybank,0.0,362248,0.0,0.929,0.99,0.061,895157.0,916882,21725.0,14000000,13995215.311,4784.68899522,0.600910857143,-0.0260891428571,363955.0,523483.625731,-159528.625731,2.388,0.678
4489,305131035,2017-01-25,8410000,8410000,WA,0.0403,1.25,0.605,keybank,0.0,0,0.0,0.933,1.0,0.067,624477.73,490516,-133961.73,13900000,13900826.4463,-826.446280992,0.605035971223,3.59712230216e-05,257723.0,499582.184,-241859.184,1.846,0.596
4490,30309087,2017-01-25,8400000,8400000,TX,0.028437,1.74,0.694,trimont,0.0,0,0.0,0.927,0.0,-0.927,0.0,0,0.0,12100000,12103746.3977,-3746.39769452,0.694214876033,0.000214876033058,0.0,0.0,0.0,0.0,-1.74
4491,30310294,2017-01-25,8400000,8400000,TX,0.028837,1.56,0.721,wells_fargo_bank,0.0,0,0.0,0.968,0.0,-0.968,0.0,0,0.0,11650000,11650485.4369,-485.436893204,0.721030042918,3.0042918455e-05,0.0,0.0,0.0,0.0,-1.56
4492,10087030,2017-01-25,8400000,8400000,TX,0.0455,1.3,0.75,wells_fargo_bank,0.0,0,0.0,0.954,0.95,-0.004,800856.0,784827,-16029.0,11200000,11200000.0,0.0,0.75,0.0,290897.58,616043.076923,-325145.496923,2.53,1.23
4493,10091384,2017-01-25,8400000,8400000,GA,0.0464,1.88,0.646,"berkeley_point_capital,_llc",0.0,0,0.0,0.97,0.93,-0.04,927253.0,699793,-227460.0,13000000,13003095.9752,-3095.9752322,0.646153846154,0.000153846153846,296651.58,493219.680851,-196568.100851,2.12,0.24
4494,10102206,2017-01-25,8400000,8400000,TX,0.0387,1.4,0.8,cwcapital,0.0,0,0.0,0.957,0.97,0.013,0.0,600432,600432.0,10500000,10500000.0,0.0,0.8,0.0,247422.0,0.0,247422.0,2.24,0.84
4495,301901062,2017-01-25,8396889,8691000,WI,0.0458,1.3,0.743,wells_fargo_bank,0.0,294111,0.0,0.929,0.98,0.051,728742.64,902632,173889.36,11700000,11697173.6205,2826.3795424,0.717682820513,-0.0253171794872,533401.0,560571.261538,-27170.2615385,1.626,0.326
4496,838100055,2017-01-25,8396710,8853000,FL,0.0532,1.25,0.757,keybank,0.0,456290,0.0,0.98,0.0,-0.98,788112.0,0,-788112.0,0,11694848.0845,-11694848.0845,inf,inf,0.0,630489.6,-630489.6,0.0,-1.25
4497,302781065,2017-01-25,8396134,8740000,CA,0.0419,1.58,0.599,keybank,0.0,343866,0.0,1.0,0.98,-0.02,831228.48,767984,-63244.48,14540000,14590984.975,-50984.9749583,0.577450756534,-0.0215492434663,384202.0,526093.974684,-141891.974684,1.954,0.374
4498,301151057,2017-01-25,8391297,8760000,NC,0.042,1.25,0.789,wells_fargo_bank,0.0,368703,0.0,0.912,0.95,0.038,678818.0,1146766,467948.0,11100000,11102661.597,-2661.59695818,0.755972702703,-0.0330272972973,514054.0,543054.4,-29000.4,2.161,0.911
4499,46100057,2017-01-25,8390519,8770000,TX,0.0405,1.36,0.75,midland_loan_services,0.0,379481,0.0,0.951,0.97,0.019,0.0,812690,812690.0,11700000,11693333.3333,6666.66666667,0.717138376068,-0.0328616239316,379103.0,0.0,379103.0,2.053,0.693
4500,30268852,2017-01-25,8377043,9450000,SC,0.0562,1.38,0.682,"berkeley_point_capital,_llc",0.0,1072957,0.0,0.875,0.97,0.095,0.0,1653589,1653589.0,13800000,13856304.9853,-56304.9853372,0.607032101449,-0.0749678985507,652436.4,0.0,652436.4,2.44,1.06
4501,30304043,2017-01-25,8364985,8925000,WI,0.0384,1.42,0.75,midland_loan_services,0.0,560015,0.0,0.913,0.0,-0.913,0.0,0,0.0,0,11900000.0,-11900000.0,inf,inf,0.0,0.0,0.0,0.0,-1.42
4502,10062962,2017-01-25,8362816,8840000,TX,0.0454,1.261,0.788,torchlight,0.0,477184,0.0,0.95,0.0,-0.95,783149.0,0,-783149.0,0,11218274.1117,-11218274.1117,inf,inf,0.0,621053.925456,-621053.925456,0.0,-1.261
4503,708246168,2017-01-25,8361341,4200000,NY,0.0343,1.21,0.75,"arbor_commercial_mortgage,_llc",0.0,-4161341,0.0,1.0,0.88,-0.12,276163.82,0,-276163.82,5600000,5600000.0,0.0,1.49309660714,0.743096607143,0.0,228234.561983,-228234.561983,0.0,-1.21
4504,708246257,2017-01-25,8358985,4200000,CA,0.0312,1.21,0.627,"arbor_commercial_mortgage,_llc",0.0,-4158985,0.0,1.0,1.0,0.0,270573.74,0,-270573.74,6700000,6698564.5933,1435.40669856,1.24760970149,0.620609701493,0.0,223614.661157,-223614.661157,0.0,-1.21
4505,10069502,2017-01-25,8346035,8732000,NJ,0.0413,1.3,0.699,wells_fargo_bank,0.0,385965,0.0,0.87,0.99,0.12,687622.0,424472,-263150.0,12500000,12492131.6166,7868.38340487,0.6676828,-0.0313172,254069.88,528940.0,-274870.12,1.62,0.32
4506,300911064,2017-01-25,8346000,8346000,MA,0.0368,2.25,0.6,keybank,0.0,0,0.0,0.953,0.98,0.027,712383.0,593142,-119241.0,13910000,13910000.0,0.0,0.6,0.0,234615.0,316614.666667,-81999.6666667,2.487,0.237
4507,10081449,2017-01-25,8345967,8600000,GA,0.0409,1.28,0.789,midland_loan_services,0.0,254033,0.0,0.917,0.0,-0.917,641658.46,0,-641658.46,0,10899873.2573,-10899873.2573,inf,inf,0.0,501295.671875,-501295.671875,0.0,-1.28
4508,820103356,2017-01-25,8345024,11000000,NY,0.0308,5.72,0.048,keybank,0.0,2654976,0.0,1.0,0.0,-1.0,5458931.0,0,-5458931.0,225000000,229166666.667,-4166666.66667,0.0370889955556,-0.0109110044444,0.0,954358.566434,-954358.566434,0.0,-5.72
4509,10091385,2017-01-25,8340000,8340000,WA,0.0432,1.93,0.6,"berkeley_point_capital,_llc",0.0,0,0.0,1.0,1.0,0.0,729390.0,529922,-199468.0,13900000,13900000.0,0.0,0.6,0.0,182145.6,377922.279793,-195776.679793,2.83,0.9
4510,30310096,2017-01-25,8339994,8632000,CA,0.030237,1.46,0.612,cwcapital,0.0,292006,0.0,1.0,0.95,-0.05,0.0,667372,667372.0,14000000,14104575.1634,-104575.163399,0.595713857143,-0.0162861428571,432412.0,0.0,432412.0,1.52,0.06
4511,10060792,2017-01-25,8338331,8980000,WA,0.0445,1.3,0.774,keybank,0.0,641669,0.0,1.0,0.96,-0.04,842962.47,975081,132118.53,18310000,11602067.1835,6707932.81654,0.455397651557,-0.318602348443,507057.3,648432.669231,-141375.369231,1.86,0.56
4512,10059109,2017-01-25,8338297,8939000,MO,0.0578,1.3,0.675,wells_fargo_bank,0.0,600703,0.0,1.0,0.91,-0.09,793933.0,614967,-178966.0,13250000,13242962.963,7037.03703704,0.629305433962,-0.0456945660377,471024.54,610717.692308,-139693.152308,1.24,-0.06
4513,304611065,2017-01-25,8330000,8330000,CA,0.0364,1.3,0.7,wells_fargo_bank,0.0,0,0.0,0.926,1.0,0.074,611862.48,497971,-113891.48,11900000,11900000.0,0.0,0.7,0.0,230778.0,470663.446154,-239885.446154,2.105,0.805
4514,10060794,2017-01-25,8328979,8752000,CA,0.0553,1.41,0.75,keybank,0.0,423021,0.0,0.924,0.0,-0.924,1018152.0,0,-1018152.0,0,11669333.3333,-11669333.3333,inf,inf,0.0,722093.617021,-722093.617021,0.0,-1.41
4515,690100057,2017-01-25,8328144,8838000,CA,0.0515,1.25,0.746,cwcapital,0.0,509856,0.0,0.95,0.0,-0.95,744522.0,0,-744522.0,0,11847184.9866,-11847184.9866,inf,inf,0.0,595617.6,-595617.6,0.0,-1.25
4516,10096517,2017-01-25,8327634,8338000,AZ,0.0431,1.25,0.67,wells_fargo_bank,0.0,10366,0.0,0.956,0.93,-0.026,579805.0,581674,1869.0,12440000,12444776.1194,-4776.11940298,0.669423954984,-0.000576045016077,273517.76,463844.0,-190326.24,1.98,0.73
4517,457000042,2017-01-25,8324812,9300000,GA,0.05,1.39,0.723,keybank,0.0,975188,0.0,0.905,0.0,-0.905,641401.0,0,-641401.0,0,12863070.5394,-12863070.5394,inf,inf,0.0,461439.568345,-461439.568345,0.0,-1.39
4518,10073051,2017-01-25,8322410,8940000,TX,0.0328,1.56,0.648,cwcapital,0.0,617590,0.0,0.958,0.0,-0.958,790846.88,0,-790846.88,0,13796296.2963,-13796296.2963,inf,inf,0.0,506953.128205,-506953.128205,0.0,-1.56
4519,301451058,2017-01-25,8321036,8784000,NJ,0.0467,1.3,0.728,cwcapital,0.0,462964,0.0,0.958,0.97,0.012,0.0,628902,628902.0,12000000,12065934.0659,-65934.0659341,0.693419666667,-0.0345803333333,408590.0,0.0,408590.0,1.484,0.184
4520,301901063,2017-01-25,8320030,8700000,FL,0.0492,1.31,0.728,wells_fargo_bank,0.0,379970,0.0,0.938,0.99,0.052,793164.75,807458,14293.25,11900000,11950549.4505,-50549.4505495,0.699162184874,-0.0288378151261,416511.0,605469.274809,-188958.274809,1.816,0.506
4521,10062338,2017-01-25,8317407,9100000,AR,0.0442,1.252,0.787,wells_fargo_bank,0.0,782593,0.0,1.0,1.0,0.0,772349.0,647294,-125055.0,11500000,11562897.0775,-62897.0775095,0.723252782609,-0.0637472173913,411091.29,616892.172524,-205800.882524,1.51,0.258
4522,820100511,2017-01-25,8316203,8728000,FL,0.0577,1.46,0.546,wells_fargo_bank,0.0,411797,0.0,0.891,0.94,0.049,957667.0,1539419,581752.0,16000000,15985347.9853,14652.014652,0.5197626875,-0.0262373125,612542.0,655936.30137,-43394.3013699,2.409,0.949
