,loan_id,dlq_status_text,distributiondate,actual_balance,original_note_amount,state,note_rate,dscr_(ncf)
3819,10081414,100,01/25/2017,10582045,10725000,PA,0.037,2.26
3820,30288559,100,01/25/2017,10577294,10750000,AZ,0.0383,3.08
3821,10093688,100,01/25/2017,10575000,10575000,AZ,0.0417,2.28
3822,303841059,100,01/25/2017,10575000,10575000,CO,0.0371,2.334
3823,651100038,100,01/25/2017,10571477,11365000,CA,0.0458,1.787
3824,10069498,100,01/25/2017,10570379,11600000,TX,0.0291,2.95
3825,10061534,100,01/25/2017,10565340,11600000,MD,0.0442,1.83
3826,300701059,100,01/25/2017,10560911,11343000,OR,0.0387,2.338
3827,305331017,100,01/25/2017,10555062,10925000,MS,0.0306,2.248
3828,302781054,100,01/25/2017,10553491,11000000,OH,0.0402,2.0
3829,300591054,100,01/25/2017,10550888,10928000,TX,0.0403,1.71
3830,10073691,100,01/25/2017,10550000,10550000,GA,0.0452,1.87
3831,10054715,100,01/25/2017,10539930,11750000,MO,0.0563,1.272
3832,10081435,100,01/25/2017,10535426,11320000,CA,0.0384,1.69
3833,30304066,100,01/25/2017,10534651,11025000,KY,0.0371,2.11
3834,10082692,100,01/25/2017,10531853,10970000,NE,0.0448,1.38
3835,302781055,100,01/25/2017,10530673,11000000,MD,0.0394,2.274
3836,10074249,100,01/25/2017,10529845,10725000,CA,0.0362,1.42
3837,10091373,100,01/25/2017,10522659,10650000,TN,0.0477,2.02
3838,10073879,100,01/25/2017,10521223,11500000,WA,0.0448,1.6
3839,10062343,100,01/25/2017,10520772,11280000,TN,0.0467,1.303
3840,17000040,100,01/25/2017,10518993,11650000,MI,0.0596,2.286
3841,10059160,100,01/25/2017,10515605,11480000,OH,0.0534,1.95
3842,10073952,100,01/25/2017,10513000,10513000,MA,0.0374,2.54
3843,10060742,100,01/25/2017,10507399,12000000,AZ,0.0464,1.41
3844,300591055,100,01/25/2017,10506746,10700000,TX,0.0366,1.38
3845,304611056,100,01/25/2017,10504380,10850000,OH,0.034,2.056
3846,30310433,100,01/25/2017,10500000,5250000,FL,0.029637,4.51
3847,302781058,100,01/25/2017,10500000,10500000,WA,0.043,2.588
3848,10098045,100,01/25/2017,10500000,10500000,FL,0.0387,2.95
3849,10098720,100,01/25/2017,10500000,10500000,CA,0.0326,3.73
3850,10073768,100,01/25/2017,10499130,10597000,TX,0.0427,1.9
3851,708134653,100,01/25/2017,10498874,5400000,DE,0.0463,1.3
3852,820102783,100,01/25/2017,10487044,10990000,VA,0.043,1.817
3853,833100038,100,01/25/2017,10485097,11300000,TX,0.0415,2.025
3854,670100045,100,01/25/2017,10482200,11438000,VA,0.0576,0.807
3855,10082690,100,01/25/2017,10481065,11250000,GA,0.0405,0.35
3856,10096509,100,01/25/2017,10480000,10480000,OH,0.042,2.15
3857,10073721,100,01/25/2017,10478712,11400000,WA,0.0455,3.2
3858,46100047,100,01/25/2017,10475002,11400000,FL,0.0396,1.444
3859,824100047,100,01/25/2017,10474266,11250000,TX,0.0416,2.006
3860,708242073,100,01/25/2017,10470000,5235000,NY,0.0415,1.79
3861,838100049,100,01/25/2017,10464539,10910000,WA,0.0506,2.074
3862,304611057,100,01/25/2017,10458000,10458000,AZ,0.0447,1.626
3863,10073683,100,01/25/2017,10453460,11492000,CA,0.0413,1.66
3864,10064072,100,01/25/2017,10450569,10999000,PA,0.0574,1.5
3865,10063217,100,01/25/2017,10445077,11200000,FL,0.04,1.76
3866,860100036,100,01/25/2017,10443816,11500000,TX,0.0475,3.258
3867,10074281,100,01/25/2017,10443649,11280000,NE,0.0399,1.47
3868,10096510,100,01/25/2017,10440000,10440000,OH,0.042,2.09
3869,457000035,100,01/25/2017,10433892,11150000,VA,0.0527,1.289
3870,838100048,100,01/25/2017,10433345,11188000,GA,0.0533,1.25
3871,10061535,100,01/25/2017,10433238,11500000,MA,0.0419,1.17
3872,10093687,100,01/25/2017,10428740,10890000,CA,0.0398,3.02
3873,30310281,100,01/25/2017,10427125,10740000,NV,0.028437,1.24
3874,10073723,100,01/25/2017,10425178,10927000,WA,0.0392,1.89
3875,10098046,100,01/25/2017,10421213,10435000,CO,0.0403,1.47
3876,301901049,100,01/25/2017,10413599,11011000,TX,0.0421,1.915
3877,10085016,100,01/25/2017,10406678,10931000,CA,0.0457,1.33
3878,30285045,100,01/25/2017,10406233,11200000,GA,0.0438,1.39
3879,301561046,100,01/25/2017,10403269,11000000,FL,0.0465,1.68
3880,10082694,100,01/25/2017,10400368,10660000,NC,0.0425,1.52
3881,708067042,100,01/25/2017,10400000,5200000,CO,0.0424,2.68
3882,304741021,100,01/25/2017,10400000,10400000,OR,0.0454,1.937
3883,10091374,100,01/25/2017,10400000,10400000,FL,0.0475,1.66
3884,10102197,100,01/25/2017,10400000,10400000,NC,0.0394,1.8
3885,304901151,100,01/25/2017,10400000,10400000,NC,0.0314,2.449
3886,303681054,100,01/25/2017,10400000,10400000,WA,0.0421,2.156
3887,862100050,100,01/25/2017,10392999,10990000,NC,0.0492,1.35
3888,30285025,100,01/25/2017,10392933,11625000,VA,0.0459,1.84
3889,303841060,100,01/25/2017,10385993,10400000,NY,0.0394,2.166
3890,708639364,100,01/25/2017,10378614,5335000,CA,0.045,1.46
3891,457000034,100,01/25/2017,10375798,11500000,NY,0.0524,0.993
3892,862100048,100,01/25/2017,10367103,11420000,MD,0.0453,1.196
3893,30288558,100,01/25/2017,10362990,10880000,TN,0.0426,1.69
3894,10100830,100,01/25/2017,10360639,10400000,TN,0.0441,1.83
3895,10093689,100,01/25/2017,10360000,10360000,FL,0.0407,2.44
3896,10093690,100,01/25/2017,10360000,10360000,CA,0.0409,1.94
3897,10093528,100,01/25/2017,10360000,10360000,TX,0.0373,2.68
3898,10093528,100,01/25/2017,10360000,10360000,CA,0.0373,2.68
3899,690100046,100,01/25/2017,10353761,11114000,CA,0.0445,1.25
3900,30309086,100,01/25/2017,10350000,10350000,TX,0.029637,3.96
3901,302521063,100,01/25/2017,10350000,10350000,TX,0.036,4.16
3902,30283159,100,01/25/2017,10343695,11525000,WA,0.0505,2.67
3903,708067131,100,01/25/2017,10342000,5171000,MN,0.0428,2.34
3904,10091375,100,01/25/2017,10337747,10350000,TX,0.0453,1.85
3905,30309594,100,01/25/2017,10336000,10336000,TX,0.026887,5.25
3906,304741016,100,01/25/2017,10333000,10333000,TX,0.0454,1.76
3907,302521061,100,01/25/2017,10328503,10500000,TX,0.0419,1.914
3908,940997185,100,01/25/2017,10314662,11040000,TX,0.0537,1.33
3909,301561047,100,01/25/2017,10310109,10522000,TX,0.0463,1.706
3910,10087015,100,01/25/2017,10306571,10430000,TN,0.0482,1.75
3911,30284992,100,01/25/2017,10302026,11450000,IL,0.0482,1.5
3912,708249094,100,01/25/2017,10300000,5150000,CA,0.0353,2.02
3913,10060751,100,01/25/2017,10298892,11175000,FL,0.0535,2.09
3914,30309617,100,01/25/2017,10292545,10792000,CA,0.026437,1.98
3915,10087014,100,01/25/2017,10285783,10800000,PA,0.0461,2.12
3916,10059108,100,01/25/2017,10284390,12500000,CA,0.0569,1.74
3917,10081474,100,01/25/2017,10280760,11000000,GA,0.0403,2.2
3918,456000036,100,01/25/2017,10279996,11000000,GA,0.0539,2.654
3919,302521060,100,01/25/2017,10279431,10800000,MA,0.0383,1.546
3920,300701061,100,01/25/2017,10273881,10600000,TN,0.0412,2.22
3921,10091376,100,01/25/2017,10260000,10260000,WA,0.0406,2.36
3922,300911057,100,01/25/2017,10255119,11000000,TX,0.0383,1.809
3923,10062956,100,01/25/2017,10253581,11291000,GA,0.0455,1.315
3924,10059116,100,01/25/2017,10251033,11182000,NC,0.0578,2.13
3925,534366503,100,01/25/2017,10244349,11585000,AZ,0.0584,1.72
3926,302781057,100,01/25/2017,10240594,10660000,CA,0.0419,2.071
3927,305161043,100,01/25/2017,10240000,10240000,NY,0.0422,1.879
3928,300501053,100,01/25/2017,10238148,10700000,CA,0.0368,1.721
3929,303681055,100,01/25/2017,10234000,10234000,CA,0.0437,2.526
3930,303171047,100,01/25/2017,10227041,10650000,NM,0.0451,1.868
3931,10098721,100,01/25/2017,10210000,10210000,CT,0.0412,0.87
3932,824100048,100,01/25/2017,10208656,11175000,NV,0.0416,1.705
3933,301901050,100,01/25/2017,10203998,10560000,TN,0.046,1.26
3934,30310078,100,01/25/2017,10200000,10200000,TX,0.027537,3.37
3935,300340054,100,01/25/2017,10200000,10200000,NM,0.0338,2.565
3936,303841062,100,01/25/2017,10200000,10200000,TX,0.0366,3.18
3937,304901153,100,01/25/2017,10200000,10200000,FL,0.0368,2.904
3938,30285009,100,01/25/2017,10195802,11432000,IN,0.0447,1.39
3939,10074273,100,01/25/2017,10195768,10575000,GA,0.0382,1.45
3940,10073940,100,01/25/2017,10195390,10608000,OH,0.0383,1.76
3941,689100047,100,01/25/2017,10192098,10850000,GA,0.0488,2.081
3942,708577113,100,01/25/2017,10192000,5096000,CA,0.0331,1.94
3943,30284997,100,01/25/2017,10191173,11379000,IL,0.0468,2.06
3944,30304057,100,01/25/2017,10189711,10640000,TN,0.0379,2.21
3945,300701060,100,01/25/2017,10186387,11000000,MO,0.0346,2.167
3946,30308579,100,01/25/2017,10184053,10499000,CA,0.026737,1.45
3947,10059092,100,01/25/2017,10174122,11000000,SC,0.0612,1.74
3948,708575196,100,01/25/2017,10172773,5120000,NY,0.0313,2.29
3949,10054701,100,01/25/2017,10168844,11390000,IN,0.054,1.35
3950,10072997,100,01/25/2017,10157710,10910000,TX,0.0416,2.94
3951,534366945,100,01/25/2017,10155654,11500000,TN,0.0585,1.88
3952,10081413,100,01/25/2017,10154387,10910000,CA,0.037,2.33
3953,302521062,100,01/25/2017,10152165,10438000,CA,0.0421,1.239
3954,708575323,100,01/25/2017,10150290,5100000,NY,0.0313,2.02
3955,10073705,100,01/25/2017,10148814,10500000,PA,0.0397,1.85
3956,10082693,100,01/25/2017,10146453,10865000,KS,0.0368,1.91
3957,10093691,100,01/25/2017,10143298,10200000,MI,0.0401,2.73
3958,10093527,100,01/25/2017,10141335,10600000,IL,0.0405,1.41
3959,10093527,100,01/25/2017,10141335,10600000,WA,0.0405,1.41
3960,820107442,100,01/25/2017,10141066,10200000,GA,0.0381,3.036
3961,301901052,100,01/25/2017,10140000,10140000,GA,0.0425,3.325
3962,300701064,100,01/25/2017,10138043,10275000,NJ,0.037,1.842
3963,301151050,100,01/25/2017,10135532,10840000,MI,0.0393,2.21
3964,820107904,100,01/25/2017,10122000,10122000,FL,0.0332,3.023
3965,10073880,100,01/25/2017,10120392,11000000,SC,0.0461,0.71
3966,302781059,100,01/25/2017,10116162,10192000,GA,0.0452,2.496
3967,10102934,100,01/25/2017,10115000,10115000,WA,0.0452,1.8
3968,300591056,100,01/25/2017,10114180,10500000,CA,0.0391,1.64
3969,10093694,100,01/25/2017,10106000,10106000,WI,0.0446,2.27
3970,10069499,100,01/25/2017,10103335,10600000,CA,0.0361,1.29
3971,10062325,100,01/25/2017,10102566,10880000,FL,0.0445,1.59
3972,10064755,100,01/25/2017,10102401,11000000,MN,0.0439,3.53
3973,10073714,100,01/25/2017,10100000,10100000,MD,0.049,2.18
3974,10063235,100,01/25/2017,10097150,11084000,CA,0.0388,1.6
3975,302841163,100,01/25/2017,10096718,10200000,TX,0.030437,2.871
3976,304901152,100,01/25/2017,10095281,10352000,CA,0.0446,1.833
3977,504134876,100,01/25/2017,10093266,11200000,AL,0.0654,1.24
3978,10064715,100,01/25/2017,10090561,5670000,CA,0.0411,1.49
3979,10073892,100,01/25/2017,10089788,10825000,MN,0.0449,0.7
3980,10085017,100,01/25/2017,10088867,10581000,AZ,0.0518,1.72
3981,833100040,100,01/25/2017,10086342,11000000,OR,0.0462,1.348
3982,300701063,100,01/25/2017,10082399,10402000,OH,0.0388,1.831
3983,10096512,100,01/25/2017,10080000,10080000,OH,0.042,2.4
3984,301151053,100,01/25/2017,10076851,10321000,UT,0.044,1.833
3985,301451053,100,01/25/2017,10075000,10075000,CA,0.0423,2.16
3986,10060787,100,01/25/2017,10067544,10642000,UT,0.0454,1.34
3987,10093693,100,01/25/2017,10067469,10107000,IL,0.0425,2.14
3988,302781060,100,01/25/2017,10050000,10050000,OR,0.0425,2.58
3989,501164317,100,01/25/2017,10047785,10418000,MD,0.0387,1.646
3990,10073676,100,01/25/2017,10045819,11000000,SD,0.0437,1.59
3991,301151052,100,01/25/2017,10042667,10500000,CA,0.0421,2.045
3992,889100047,100,01/25/2017,10038472,11150000,CA,0.0397,2.064
3993,10091377,100,01/25/2017,10037665,10137000,DE,0.0462,1.86
3994,650100039,100,01/25/2017,10034812,11200000,WI,0.047,1.962
3995,862100051,100,01/25/2017,10034372,10740000,VA,0.0537,1.08
3996,10073878,100,01/25/2017,10034283,11000000,CA,0.043,1.56
3997,10081461,100,01/25/2017,10032880,10785000,NC,0.0366,1.99
3998,501164319,100,01/25/2017,10030424,10400000,MD,0.0387,1.383
3999,16000041,100,01/25/2017,10030233,11145000,WA,0.0553,1.25
4000,10102935,100,01/25/2017,10029000,10029000,WA,0.0415,1.6
4001,304611058,100,01/25/2017,10021000,10021000,FL,0.0405,2.944
4002,30304090,100,01/25/2017,10013554,10480000,NC,0.0445,1.17
4003,456000037,100,01/25/2017,10012645,10727000,AZ,0.0518,1.37
4004,10062957,100,01/25/2017,10001246,10600000,NC,0.0429,1.364
4005,708242553,100,01/25/2017,10000000,5000000,CA,0.0321,1.63
4006,708245927,100,01/25/2017,10000000,5000000,CA,0.0423,3.17
4007,708247741,100,01/25/2017,10000000,5000000,TX,0.0458,1.97
4008,708250653,100,01/25/2017,10000000,5000000,TX,0.0469,1.4
4009,30310108,100,01/25/2017,10000000,10000000,TX,0.028037,2.59
4010,10087016,100,01/25/2017,10000000,10000000,NV,0.0469,3.25
4011,300340056,100,01/25/2017,10000000,10000000,MD,0.0337,7.773
4012,304221051,100,01/25/2017,10000000,10000000,FL,0.0398,3.03
4013,10096513,100,01/25/2017,10000000,10000000,WA,0.0417,2.44
4014,10096514,100,01/25/2017,10000000,10000000,AZ,0.0414,2.11
4015,10096515,100,01/25/2017,10000000,10000000,DC,0.0381,2.47
4016,16000042,100,01/25/2017,9998411,11060000,FL,0.0595,1.341
4017,46100052,100,01/25/2017,9995065,10430000,NY,0.0425,1.832
4018,304221052,100,01/25/2017,9995000,9995000,RI,0.0411,2.56
4019,10064074,100,01/25/2017,9988802,10513000,PA,0.0574,1.48
4020,302521016,100,01/25/2017,9987848,10410000,FL,0.0476,3.307
4021,10100831,100,01/25/2017,9987376,10000000,TN,0.0424,2.07
4022,833100041,100,01/25/2017,9985097,10500000,WA,0.0445,1.386
4023,714100050,100,01/25/2017,9978180,10447000,CA,0.0366,1.31
4024,302781062,100,01/25/2017,9975000,9975000,GA,0.0421,3.064
4025,10073792,100,01/25/2017,9972119,11000000,TX,0.037,1.56
4026,10102198,100,01/25/2017,9972048,10260000,NE,0.0381,1.58
4027,300501055,100,01/25/2017,9965000,9965000,NY,0.0357,2.752
4028,30308310,100,01/25/2017,9962742,10517000,WA,0.0314,1.93
4029,10061498,100,01/25/2017,9958859,10500000,GA,0.0433,2.01
4030,302781061,100,01/25/2017,9947273,10000000,CA,0.0428,2.09
4031,10102936,100,01/25/2017,9945000,9945000,CO,0.0379,1.61
4032,10064073,100,01/25/2017,9940591,11113000,PA,0.0657,1.24
4033,824100051,100,01/25/2017,9940172,10260000,FL,0.0435,2.195
4034,10062279,100,01/25/2017,9940000,9940000,CO,0.0424,1.502
4035,10102199,100,01/25/2017,9937234,10279000,FL,0.0345,1.4
4036,30268929,100,01/25/2017,9917927,10687000,CA,0.0581,1.97
4037,433000038,100,01/25/2017,9916850,11070000,CA,0.0513,1.23
4038,30288566,100,01/25/2017,9909133,10880000,AL,0.041,1.68
4039,651100042,100,01/25/2017,9902868,10575000,TX,0.0522,1.35
4040,300340053,100,01/25/2017,9901272,11100000,TX,0.0381,1.379
4041,300651051,100,01/25/2017,9900000,9900000,CA,0.0361,3.367
4042,10073921,100,01/25/2017,9898456,10312000,CA,0.0387,1.39
4043,10085018,100,01/25/2017,9895594,10400000,WI,0.0451,2.3
4044,10061506,100,01/25/2017,9894179,10915000,CA,0.0435,1.94
4045,301151051,100,01/25/2017,9872615,10650000,NY,0.0383,2.128
4046,10082695,100,01/25/2017,9870303,10100000,TX,0.046,2.11
4047,301901051,100,01/25/2017,9867629,10400000,TN,0.0453,1.886
4048,305161044,100,01/25/2017,9854456,10099000,CA,0.0428,1.246
4049,708644163,100,01/25/2017,9850000,4925000,CA,0.0375,2.01
4050,714100051,100,01/25/2017,9842617,10320000,FL,0.0388,1.834
4051,690100048,100,01/25/2017,9840639,10800000,FL,0.0534,1.31
4052,305161045,100,01/25/2017,9837555,10080000,CO,0.0402,1.464
4053,302841165,100,01/25/2017,9829253,10120000,GA,0.029237,2.242
4054,10096511,100,01/25/2017,9827216,10200000,TX,0.0417,1.86
4055,10063227,100,01/25/2017,9826736,9937500,TX,0.0398,2.65
4056,303171048,100,01/25/2017,9825000,9825000,FL,0.0414,2.593
4057,433000040,100,01/25/2017,9812760,10500000,FL,0.0549,2.921
4058,30268913,100,01/25/2017,9810171,10779000,AZ,0.0571,1.3
4059,10059173,100,01/25/2017,9810000,9810000,NY,0.0503,2.59
4060,650100040,100,01/25/2017,9805154,10980000,PA,0.0462,1.46
4061,10093692,100,01/25/2017,9804393,10175000,NV,0.0439,1.42
4062,708254101,100,01/25/2017,9803952,5000000,TX,0.0406,2.21
4063,30309611,100,01/25/2017,9800000,9800000,LA,0.027337,4.35
4064,10082697,100,01/25/2017,9800000,9800000,NY,0.0366,3.25
4065,303681056,100,01/25/2017,9800000,9800000,OH,0.0405,3.11
4066,302521064,100,01/25/2017,9792102,10275000,OH,0.0468,2.276
4067,302841164,100,01/25/2017,9790351,10150000,MD,0.030637,1.691
4068,708574432,100,01/25/2017,9789777,5000000,MA,0.0405,1.41
4069,305161046,100,01/25/2017,9780000,9780000,CA,0.0404,2.058
4070,300701065,100,01/25/2017,9775035,10097000,AZ,0.0393,1.592
4071,10054702,100,01/25/2017,9771554,10945000,IN,0.054,1.16
4072,30268928,100,01/25/2017,9769185,11000000,NY,0.0539,0.9
4073,30304041,100,01/25/2017,9763460,10000000,CO,0.0379,1.35
4074,301451052,100,01/25/2017,9762310,10115000,WA,0.0462,1.938
4075,2709600,100,01/25/2017,9761047,12100000,FL,0.0547,1.64
4076,301901053,100,01/25/2017,9757534,10088000,NC,0.0431,1.868
4077,30304077,100,01/25/2017,9754884,10000000,AZ,0.0392,1.42
4078,10087019,100,01/25/2017,9750000,9750000,DC,0.0446,3.46
4079,10093695,100,01/25/2017,9750000,9750000,AZ,0.0385,1.9
4080,304221054,100,01/25/2017,9750000,9750000,CT,0.039,2.52
4081,650100043,100,01/25/2017,9745725,10500000,WA,0.0442,1.978
4082,689100050,100,01/25/2017,9738653,10322000,PA,0.0526,1.25
4083,10073747,100,01/25/2017,9738212,10700000,TX,0.0359,1.75
4084,708576788,100,01/25/2017,9737996,5000000,GA,0.0421,2.4
4085,300701062,100,01/25/2017,9734647,10465000,FL,0.038,1.88
4086,10098722,100,01/25/2017,9728000,9728000,CO,0.0431,2.18
4087,708641334,100,01/25/2017,9727105,5000000,AZ,0.0365,1.59
4088,10102937,100,01/25/2017,9725073,10000000,IL,0.0361,1.92
4089,300651049,100,01/25/2017,9719087,10500000,CA,0.0372,2.047
4090,10061512,100,01/25/2017,9711037,10078000,TX,0.0419,1.14
4091,301451051,100,01/25/2017,9708685,10300000,DC,0.0434,1.734
4092,30283166,100,01/25/2017,9707675,11000000,CA,0.0415,1.0
4093,10064760,100,01/25/2017,9707570,4932000,WA,0.0436,2.39
4094,302841106,100,01/25/2017,9695345,9800000,MD,0.027537,3.09
4095,10073767,100,01/25/2017,9693908,9785000,TX,0.0423,1.89
4096,10102939,100,01/25/2017,9685000,9685000,CA,0.0416,1.83
4097,10085019,100,01/25/2017,9683616,10160000,TN,0.0484,1.88
4098,30309863,100,01/25/2017,9680000,9680000,UT,0.029937,3.1
4099,304221055,100,01/25/2017,9680000,9680000,CO,0.0438,2.08
4100,10073881,100,01/25/2017,9673942,10500000,SC,0.0414,-0.19
4101,10073776,100,01/25/2017,9661814,10500000,NY,0.0429,0.64
4102,30304062,100,01/25/2017,9656207,10500000,CA,0.039,1.72
4103,714100049,100,01/25/2017,9654919,10557000,MI,0.0377,2.69
4104,304611059,100,01/25/2017,9652500,9652500,TN,0.0364,3.001
4105,10063215,100,01/25/2017,9646522,10120000,FL,0.0418,1.55
4106,30309830,100,01/25/2017,9645000,9645000,NC,0.026837,3.2
4107,30268906,100,01/25/2017,9639063,10843000,CA,0.0536,1.25
4108,10073969,100,01/25/2017,9637720,10500000,MD,0.0352,2.48
4109,16000043,100,01/25/2017,9636586,10700000,MD,0.0583,1.31
4110,46100054,100,01/25/2017,9623730,10070000,FL,0.0373,1.995
4111,10073932,100,01/25/2017,9617545,10000000,CO,0.0369,1.45
4112,300591057,100,01/25/2017,9614240,10395000,OH,0.0379,2.26
4113,708106013,100,01/25/2017,9604357,5000000,TX,0.0453,1.32
4114,301561048,100,01/25/2017,9602854,10302000,NE,0.0353,1.77
4115,305161047,100,01/25/2017,9600000,9600000,OH,0.0378,3.101
4116,10102940,100,01/25/2017,9600000,9600000,AR,0.0386,2.0
4117,10074282,100,01/25/2017,9598165,10447000,TX,0.0345,3.2
4118,30268875,100,01/25/2017,9594068,10867000,CA,0.0575,1.51
4119,651100041,100,01/25/2017,9589482,10745000,FL,0.0459,1.26
4120,670100047,100,01/25/2017,9586687,10550000,PA,0.0527,3.235
4121,300340055,100,01/25/2017,9584948,10000000,NV,0.0368,2.169
4122,10052898,100,01/25/2017,9570529,10668000,FL,0.0571,2.8
4123,670100050,100,01/25/2017,9570000,9570000,NY,0.0503,2.138
4124,305161049,100,01/25/2017,9570000,9570000,WA,0.0421,1.982
4125,302781063,100,01/25/2017,9564113,10000000,CA,0.0401,3.221
4126,433000039,100,01/25/2017,9561992,10570000,FL,0.0563,1.3
4127,10073729,100,01/25/2017,9559886,10400000,NJ,0.041,1.46
4128,34000040,100,01/25/2017,19104482,10216000,OH,0.0615,1.59
4129,10085021,100,01/25/2017,9551230,9573000,AL,0.0499,1.89
4130,820103797,100,01/25/2017,9548497,9705000,WA,0.0381,2.082
4131,10087017,100,01/25/2017,9548191,9985000,LA,0.0506,1.83
4132,30283176,100,01/25/2017,9547046,10600000,WA,0.0523,1.88
4133,300911059,100,01/25/2017,9546041,9675000,PA,0.037,1.149
4134,457000038,100,01/25/2017,9545132,10600000,MA,0.053,1.213
4135,10093681,100,01/25/2017,9544780,12100000,NY,0.0344,3.63
4136,304221056,100,01/25/2017,9543000,9543000,AZ,0.0411,2.49
4137,304901154,100,01/25/2017,9542854,9900000,KY,0.0401,1.284
4138,10060774,100,01/25/2017,9540767,10426000,CA,0.05,2.31
4139,824100050,100,01/25/2017,9536595,10425000,KS,0.0437,1.971
4140,304221053,100,01/25/2017,9533360,9862000,IL,0.0399,1.83
4141,838100050,100,01/25/2017,9530551,10489000,MN,0.0487,2.071
4142,304741041,100,01/25/2017,9525000,9525000,WA,0.0454,1.268
4143,10091379,100,01/25/2017,9525000,9525000,CA,0.0437,2.01
4144,10073702,100,01/25/2017,9523361,10000000,PA,0.0445,1.21
4145,10061493,100,01/25/2017,9522141,10000000,NC,0.049,1.44
4146,10102938,100,01/25/2017,9521157,9750000,AZ,0.0444,1.08
4147,820107995,100,01/25/2017,9520000,9520000,NJ,0.0379,2.074
4148,690100049,100,01/25/2017,9513960,10469000,TX,0.0519,1.25
4149,10069500,100,01/25/2017,9504336,9880000,AZ,0.0416,1.92
4150,300651050,100,01/25/2017,9502111,10000000,TX,0.0421,2.09
4151,457000039,100,01/25/2017,9501858,10600000,CA,0.0507,2.239
4152,303171049,100,01/25/2017,9500000,9500000,TN,0.0414,2.676
4153,303681057,100,01/25/2017,9500000,9500000,UT,0.0419,1.866
4154,491000030,100,01/25/2017,9498410,10600000,GA,0.0497,2.255
4155,708248306,100,01/25/2017,9498045,4762500,FL,0.039,2.0
4156,301561049,100,01/25/2017,9497865,10000000,NC,0.0493,1.37
4157,30283162,100,01/25/2017,9496515,10600000,AL,0.0496,1.35
4158,10091380,100,01/25/2017,9490000,9490000,UT,0.0449,2.03
4159,30283151,100,01/25/2017,9486018,10500000,PA,0.0539,1.6
4160,10081475,100,01/25/2017,9485821,9955000,GA,0.0414,1.3
4161,30283182,100,01/25/2017,9484028,10650000,CA,0.0496,2.15
4162,860100039,100,01/25/2017,9478582,10350000,KS,0.0524,1.832
4163,456000033,100,01/25/2017,9475521,12000000,MI,0.0525,2.448
4164,300060033,100,01/25/2017,9472977,9900000,NV,0.0388,2.3
4165,10082699,100,01/25/2017,9472041,9600000,NJ,0.037,1.78
4166,30310059,100,01/25/2017,9468000,9468000,WA,0.031037,2.7
4167,301451054,100,01/25/2017,9455164,10200000,CA,0.0339,1.586
4168,302421060,100,01/25/2017,9450000,9450000,CO,0.028937,4.463
4169,889100048,100,01/25/2017,9447735,10382000,PA,0.0467,2.241
4170,490100032,100,01/25/2017,9446050,10550000,TX,0.0493,1.97
4171,824100052,100,01/25/2017,9442004,9720000,FL,0.0426,1.339
4172,889100049,100,01/25/2017,9440898,10000000,OH,0.0419,1.73
4173,30268910,100,01/25/2017,9430900,10575000,MD,0.0551,2.0
4174,305161048,100,01/25/2017,9430384,9633000,WA,0.0471,1.416
4175,534386768,100,01/25/2017,9426953,10400000,WA,0.059,1.3
4176,300911058,100,01/25/2017,9425072,10100000,PA,0.0377,1.579
4177,303841064,100,01/25/2017,9418325,9800000,CA,0.0403,1.84
4178,300591058,100,01/25/2017,9416810,10200000,PA,0.0366,1.64
4179,10073791,100,01/25/2017,9416196,10385000,TX,0.0371,1.62
4180,708249795,100,01/25/2017,9412000,4706000,FL,0.0475,1.94
4181,10060790,100,01/25/2017,9404300,10128000,MO,0.0445,1.68
4182,10102200,100,01/25/2017,9403497,9750000,NJ,0.0452,1.34
4183,30285026,100,01/25/2017,9403339,10250000,IN,0.0486,1.41
4184,46100053,100,01/25/2017,9402619,10250000,FL,0.0385,2.469
4185,30285010,100,01/25/2017,9400485,10100000,TX,0.0438,2.05
4186,10102201,100,01/25/2017,9400000,9400000,IL,0.0401,1.82
4187,301901055,100,01/25/2017,9398071,9700000,MI,0.0458,1.954
4188,10082698,100,01/25/2017,9387870,9600000,AZ,0.0446,1.25
4189,433000041,100,01/25/2017,9374365,10400000,TX,0.0552,1.72
4190,30268848,100,01/25/2017,9369355,10040000,GA,0.0628,1.417
4191,10064075,100,01/25/2017,9364562,9856000,PA,0.0574,1.49
4192,304901155,100,01/25/2017,9361810,9590000,CA,0.0437,1.341
4193,30304092,100,01/25/2017,9360305,9428000,CA,0.0381,1.25
4194,304741022,100,01/25/2017,9360000,9360000,OR,0.0454,2.253
4195,10093696,100,01/25/2017,9360000,9360000,GA,0.0432,2.17
4196,304221058,100,01/25/2017,9359000,9359000,OH,0.0397,2.41
4197,10062958,100,01/25/2017,9357051,9928000,FL,0.0419,1.24
4198,300501056,100,01/25/2017,9353507,9750000,LA,0.0401,2.724
4199,304611061,100,01/25/2017,9347948,9500000,MI,0.0385,1.498
4200,10082696,100,01/25/2017,9347778,10000000,WA,0.0376,2.14
4201,30304091,100,01/25/2017,9347350,9800000,VA,0.0425,2.01
4202,10087018,100,01/25/2017,9342272,9980000,OH,0.0488,1.21
4203,10100832,100,01/25/2017,9341582,9500000,FL,0.0363,2.16
4204,10087020,100,01/25/2017,9338956,9350000,TX,0.0454,2.32
4205,10102941,100,01/25/2017,9336603,9553000,OK,0.0462,0.83
